# V.34 Phase 3 baseband IQ symbols
# sym_rate=3000  fc=1800  t0=10.0  t1=12.5
# columns: sym_idx  time_ms  I  Q  s_score  pp_score  label
  1435    478.333  +0.000063  +0.000124  0.156  0.112  T
  1436    478.667  +0.000101  -0.000055  0.156  0.112  T
  1437    479.000  +0.000104  -0.000060  0.156  0.112  T
  1438    479.333  +0.000169  +0.000072  0.156  0.112  T
  1439    479.667  -0.000110  -0.000128  0.156  0.112  T
  1440    480.000  +0.000005  -0.000048  0.156  0.112  T
  1441    480.333  -0.000045  +0.000179  0.156  0.112  T
  1442    480.667  -0.000124  -0.000209  0.156  0.112  T
  1443    481.000  +0.000034  +0.000441  0.156  0.112  T
  1444    481.333  -0.000260  -0.000116  0.156  0.112  T
  1445    481.667  +0.000281  +0.000205  0.141  0.112  T
  1446    482.000  -0.000240  +0.000043  0.125  0.108  T
  1447    482.333  +0.000211  -0.000038  0.125  0.108  T
  1448    482.667  +0.000030  -0.000250  0.125  0.108  T
  1449    483.000  +0.000244  +0.000013  0.109  0.108  T
  1450    483.333  -0.000172  -0.000240  0.125  0.108  T
  1451    483.667  +0.000223  +0.000167  0.125  0.108  T
  1452    484.000  -0.000298  -0.000285  0.125  0.108  T
  1453    484.333  +0.000067  -0.000063  0.125  0.108  T
  1454    484.667  +0.000058  +0.000040  0.125  0.108  T
  1455    485.000  -0.000052  -0.000101  0.125  0.108  T
  1456    485.333  -0.000019  +0.000277  0.125  0.108  T
  1457    485.667  +0.000114  -0.000003  0.109  0.108  T
  1458    486.000  -0.000338  +0.000407  0.109  0.109  T
  1459    486.333  +0.000230  +0.000013  0.109  0.109  T
  1460    486.667  -0.000373  +0.000049  0.109  0.109  T
  1461    487.000  +0.000214  -0.000247  0.125  0.109  T
  1462    487.333  -0.000011  +0.000009  0.125  0.109  T
  1463    487.667  -0.000052  -0.000191  0.125  0.109  T
  1464    488.000  +0.000151  -0.000016  0.125  0.109  T
  1465    488.333  -0.000122  +0.000142  0.125  0.109  T
  1466    488.667  +0.000193  -0.000133  0.125  0.109  T
  1467    489.000  -0.000031  +0.000207  0.125  0.109  T
  1468    489.333  +0.000197  -0.000075  0.125  0.109  T
  1469    489.667  -0.000119  -0.000020  0.125  0.109  T
  1470    490.000  +0.000056  +0.000000  0.125  0.068  T
  1471    490.333  -0.000074  -0.000007  0.125  0.068  T
  1472    490.667  +0.000003  +0.000080  0.125  0.068  T
  1473    491.000  -0.000045  -0.000131  0.125  0.068  T
  1474    491.333  -0.000109  +0.000080  0.141  0.068  T
  1475    491.667  -0.000079  -0.000173  0.141  0.068  T
  1476    492.000  +0.000112  +0.000051  0.141  0.068  T
  1477    492.333  -0.000028  -0.000091  0.141  0.068  T
  1478    492.667  -0.000012  -0.000004  0.141  0.068  T
  1479    493.000  -0.000002  +0.000070  0.141  0.068  T
  1480    493.333  +0.000204  -0.000120  0.141  0.068  T
  1481    493.667  -0.000197  +0.000300  0.141  0.068  T
  1482    494.000  +0.000017  +0.000010  0.141  0.036  T
  1483    494.333  +0.000027  +0.000199  0.156  0.036  T
  1484    494.667  +0.000022  -0.000095  0.156  0.036  T
  1485    495.000  +0.000050  -0.000059  0.156  0.036  T
  1486    495.333  +0.000266  +0.000023  0.156  0.036  T
  1487    495.667  -0.000221  -0.000167  0.156  0.036  T
  1488    496.000  +0.000267  +0.000033  0.156  0.036  T
  1489    496.333  -0.000412  -0.000024  0.141  0.036  T
  1490    496.667  +0.000098  -0.000058  0.141  0.036  T
  1491    497.000  -0.000177  +0.000114  0.141  0.036  T
  1492    497.333  -0.000127  -0.000096  0.156  0.036  T
  1493    497.667  -0.000016  +0.000041  0.156  0.036  T
  1494    498.000  +0.000010  -0.000062  0.156  0.056  T
  1495    498.333  +0.000123  -0.000242  0.156  0.056  T
  1496    498.667  +0.000291  +0.000317  0.156  0.056  T
  1497    499.000  -0.000105  -0.000163  0.156  0.056  T
  1498    499.333  +0.000157  +0.000137  0.156  0.056  T
  1499    499.667  -0.000359  +0.000098  0.156  0.056  T
  1500    500.000  +0.000230  -0.000042  0.156  0.056  T
  1501    500.333  -0.000188  +0.000161  0.156  0.056  T
  1502    500.667  +0.000311  -0.000170  0.156  0.056  T
  1503    501.000  -0.000037  +0.000040  0.156  0.056  T
  1504    501.333  +0.000066  -0.000150  0.141  0.056  T
  1505    501.667  -0.000052  -0.000051  0.156  0.056  T
  1506    502.000  +0.000002  -0.000003  0.156  0.063  T
  1507    502.333  -0.000379  -0.000009  0.141  0.063  T
  1508    502.667  +0.000267  +0.000377  0.141  0.063  T
  1509    503.000  -0.000296  -0.000039  0.141  0.063  T
  1510    503.333  +0.000157  +0.000110  0.141  0.063  T
  1511    503.667  -0.000230  -0.000046  0.141  0.063  T
  1512    504.000  +0.000333  -0.000100  0.141  0.063  T
  1513    504.333  -0.000131  -0.000269  0.141  0.063  T
  1514    504.667  +0.000233  +0.000049  0.141  0.063  T
  1515    505.000  +0.000033  -0.000249  0.141  0.063  T
  1516    505.333  +0.000007  +0.000076  0.141  0.063  T
  1517    505.667  -0.000277  +0.000096  0.156  0.063  T
  1518    506.000  +0.000085  -0.000141  0.156  0.032  T
  1519    506.333  -0.000116  +0.000330  0.156  0.032  T
  1520    506.667  -0.000080  -0.000191  0.156  0.032  T
  1521    507.000  +0.000142  +0.000164  0.156  0.032  T
  1522    507.333  +0.000262  +0.000046  0.156  0.032  T
  1523    507.667  -0.000054  +0.000042  0.156  0.032  T
  1524    508.000  +0.000180  +0.000133  0.141  0.032  T
  1525    508.333  -0.000149  +0.000068  0.141  0.032  T
  1526    508.667  +0.000063  -0.000176  0.156  0.032  T
  1527    509.000  -0.000294  +0.000064  0.156  0.032  T
  1528    509.333  +0.000069  -0.000381  0.141  0.032  T
  1529    509.667  -0.000121  +0.000140  0.141  0.032  T
  1530    510.000  -0.000228  -0.000130  0.141  0.000  T
  1531    510.333  +0.000361  -0.000012  0.141  0.000  T
  1532    510.667  -0.000430  +0.000214  0.141  0.000  T
  1533    511.000  +0.000303  -0.000243  0.141  0.000  T
  1534    511.333  +0.000138  +0.000316  0.141  0.000  T
  1535    511.667  -0.000033  -0.000094  0.156  0.000  T
  1536    512.000  +0.000172  -0.000146  0.156  0.000  T
  1537    512.333  +0.000149  +0.000129  0.156  0.000  T
  1538    512.667  +0.000066  +0.000004  0.141  0.000  T
  1539    513.000  -0.000258  +0.000022  0.141  0.000  T
  1540    513.333  +0.000024  +0.000120  0.141  0.000  T
  1541    513.667  -0.000394  -0.000131  0.141  0.000  T
  1542    514.000  +0.000259  +0.000248  0.141  0.000  T
  1543    514.333  -0.000231  -0.000201  0.141  0.000  T
  1544    514.667  +0.000400  +0.000190  0.141  0.000  T
  1545    515.000  -0.000119  -0.000167  0.141  0.000  T
  1546    515.333  +0.000050  -0.000119  0.141  0.000  T
  1547    515.667  -0.000123  -0.000233  0.141  0.000  T
  1548    516.000  -0.000152  +0.000154  0.141  0.000  T
  1549    516.333  -0.000178  -0.000454  0.125  0.000  T
  1550    516.667  +0.000219  +0.000506  0.125  0.000  T
  1551    517.000  -0.000047  -0.000276  0.125  0.000  T
  1552    517.333  +0.000152  +0.000571  0.125  0.000  T
  1553    517.667  -0.000102  -0.000123  0.125  0.000  T
  1554    518.000  +0.000307  +0.000329  0.125  0.000  T
  1555    518.333  -0.000283  +0.000070  0.125  0.000  T
  1556    518.667  +0.000407  -0.000223  0.125  0.000  T
  1557    519.000  -0.000244  -0.000127  0.125  0.000  T
  1558    519.333  +0.000403  -0.000344  0.125  0.000  T
  1559    519.667  -0.000153  -0.000232  0.125  0.000  T
  1560    520.000  +0.000108  +0.000056  0.109  0.000  T
  1561    520.333  -0.000319  -0.000007  0.109  0.000  T
  1562    520.667  -0.000165  +0.000206  0.094  0.000  T
  1563    521.000  -0.000241  +0.000141  0.094  0.000  T
  1564    521.333  -0.000084  +0.000122  0.094  0.000  T
  1565    521.667  +0.000020  +0.000225  0.094  0.000  T
  1566    522.000  +0.000059  -0.000056  0.109  0.000  T
  1567    522.333  +0.000071  +0.000117  0.109  0.000  T
  1568    522.667  +0.000125  -0.000126  0.109  0.000  T
  1569    523.000  +0.000107  -0.000098  0.109  0.000  T
  1570    523.333  +0.000181  -0.000209  0.109  0.000  T
  1571    523.667  +0.000007  +0.000066  0.109  0.000  T
  1572    524.000  +0.000397  -0.000425  0.094  0.000  T
  1573    524.333  -0.000578  +0.000158  0.094  0.000  T
  1574    524.667  +0.000222  -0.000061  0.094  0.000  T
  1575    525.000  -0.000306  +0.000088  0.094  0.000  T
  1576    525.333  -0.000017  +0.000246  0.094  0.000  T
  1577    525.667  -0.000016  +0.000104  0.094  0.000  T
  1578    526.000  +0.000049  -0.000075  0.094  0.000  T
  1579    526.333  -0.000045  +0.000049  0.094  0.000  T
  1580    526.667  +0.000359  -0.000219  0.078  0.000  T
  1581    527.000  -0.000142  +0.000089  0.078  0.000  T
  1582    527.333  -0.000039  +0.000162  0.078  0.000  T
  1583    527.667  -0.000018  +0.000107  0.078  0.000  T
  1584    528.000  -0.000168  -0.000134  0.078  0.000  T
  1585    528.333  +0.000072  +0.000199  0.078  0.000  T
  1586    528.667  -0.000080  -0.000201  0.078  0.000  T
  1587    529.000  +0.000026  +0.000119  0.078  0.000  T
  1588    529.333  +0.000001  -0.000301  0.078  0.000  T
  1589    529.667  +0.000127  +0.000115  0.078  0.000  T
  1590    530.000  +0.000004  -0.000307  0.078  0.000  T
  1591    530.333  +0.000098  +0.000362  0.062  0.000  T
  1592    530.667  -0.000196  -0.000420  0.062  0.000  T
  1593    531.000  +0.000204  +0.000160  0.062  0.000  T
  1594    531.333  -0.000178  -0.000201  0.062  0.000  T
  1595    531.667  -0.000215  +0.000138  0.062  0.000  T
  1596    532.000  +0.000408  -0.000096  0.078  0.000  T
  1597    532.333  -0.000270  +0.000335  0.078  0.000  T
  1598    532.667  +0.000185  +0.000088  0.078  0.000  T
  1599    533.000  +0.000100  +0.000357  0.078  0.000  T
  1600    533.333  -0.000190  -0.000130  0.062  0.000  T
  1601    533.667  +0.000254  +0.000129  0.062  0.000  T
  1602    534.000  -0.000178  -0.000323  0.062  0.000  T
  1603    534.333  +0.000100  -0.000024  0.062  0.000  T
  1604    534.667  -0.000213  +0.000047  0.062  0.000  T
  1605    535.000  -0.000087  -0.000096  0.062  0.000  T
  1606    535.333  +0.000062  -0.000272  0.062  0.000  T
  1607    535.667  -0.000194  +0.000145  0.062  0.000  T
  1608    536.000  +0.000427  -0.000070  0.047  0.000  T
  1609    536.333  -0.000280  -0.000012  0.047  0.000  T
  1610    536.667  +0.000273  -0.000097  0.047  0.000  T
  1611    537.000  -0.000276  +0.000246  0.047  0.000  T
  1612    537.333  +0.000301  -0.000370  0.047  0.000  T
  1613    537.667  -0.000107  +0.000556  0.047  0.000  T
  1614    538.000  +0.000008  -0.000120  0.047  0.000  T
  1615    538.333  -0.000083  +0.000200  0.047  0.000  T
  1616    538.667  -0.000045  -0.000120  0.047  0.000  T
  1617    539.000  +0.000090  -0.000207  0.047  0.000  T
  1618    539.333  +0.000004  +0.000052  0.047  0.000  T
  1619    539.667  +0.000126  -0.000128  0.047  0.000  T
  1620    540.000  -0.000211  +0.000116  0.062  0.000  T
  1621    540.333  +0.000013  -0.000006  0.062  0.000  T
  1622    540.667  -0.000145  +0.000277  0.062  0.000  T
  1623    541.000  +0.000047  -0.000189  0.062  0.000  T
  1624    541.333  -0.000099  +0.000187  0.062  0.000  T
  1625    541.667  +0.000209  -0.000183  0.062  0.000  T
  1626    542.000  +0.000032  -0.000099  0.078  0.000  T
  1627    542.333  +0.000176  -0.000043  0.078  0.000  T
  1628    542.667  -0.000086  -0.000152  0.078  0.000  T
  1629    543.000  +0.000203  +0.000051  0.078  0.000  T
  1630    543.333  -0.000013  +0.000058  0.078  0.000  T
  1631    543.667  +0.000045  +0.000065  0.078  0.000  T
  1632    544.000  -0.000107  +0.000203  0.078  0.000  T
  1633    544.333  -0.000203  +0.000080  0.094  0.000  T
  1634    544.667  -0.000048  -0.000031  0.094  0.000  T
  1635    545.000  -0.000281  -0.000162  0.078  0.000  T
  1636    545.333  -0.000140  +0.000018  0.078  0.000  T
  1637    545.667  +0.000056  -0.000228  0.078  0.000  T
  1638    546.000  -0.000050  +0.000218  0.078  0.000  T
  1639    546.333  +0.000282  -0.000322  0.078  0.000  T
  1640    546.667  +0.000104  +0.000500  0.078  0.000  T
  1641    547.000  +0.000364  -0.000324  0.078  0.000  T
  1642    547.333  -0.000123  +0.000294  0.078  0.000  T
  1643    547.667  +0.000180  -0.000122  0.078  0.000  T
  1644    548.000  -0.000158  +0.000055  0.094  0.000  T
  1645    548.333  -0.000122  -0.000060  0.094  0.000  T
  1646    548.667  -0.000082  -0.000130  0.094  0.000  T
  1647    549.000  +0.000082  +0.000059  0.094  0.000  T
  1648    549.333  -0.000047  -0.000363  0.094  0.000  T
  1649    549.667  +0.000295  +0.000251  0.094  0.000  T
  1650    550.000  -0.000243  -0.000028  0.094  0.000  T
  1651    550.333  +0.000059  +0.000060  0.094  0.000  T
  1652    550.667  -0.000265  +0.000172  0.094  0.000  T
  1653    551.000  -0.000107  +0.000032  0.094  0.000  T
  1654    551.333  -0.000080  +0.000170  0.094  0.000  T
  1655    551.667  -0.000097  -0.000138  0.094  0.000  T
  1656    552.000  +0.000162  +0.000149  0.109  0.000  T
  1657    552.333  -0.000012  -0.000326  0.109  0.000  T
  1658    552.667  +0.000214  +0.000044  0.109  0.000  T
  1659    553.000  +0.000113  -0.000017  0.109  0.000  T
  1660    553.333  +0.000076  -0.000259  0.109  0.000  T
  1661    553.667  +0.000284  +0.000411  0.109  0.000  T
  1662    554.000  -0.000265  -0.000260  0.094  0.000  T
  1663    554.333  +0.000263  +0.000055  0.094  0.000  T
  1664    554.667  -0.000152  +0.000186  0.094  0.000  T
  1665    555.000  -0.000125  -0.000220  0.094  0.000  T
  1666    555.333  -0.000256  +0.000318  0.094  0.000  T
  1667    555.667  +0.000050  -0.000442  0.094  0.000  T
  1668    556.000  -0.000344  +0.000178  0.109  0.000  T
  1669    556.333  +0.000297  -0.000403  0.094  0.000  T
  1670    556.667  -0.000191  +0.000510  0.094  0.000  T
  1671    557.000  +0.000202  -0.000482  0.094  0.000  T
  1672    557.333  -0.000006  +0.000762  0.094  0.000  T
  1673    557.667  -0.000058  -0.000279  0.094  0.000  T
  1674    558.000  +0.000279  +0.000505  0.094  0.000  T
  1675    558.333  -0.000087  -0.000432  0.094  0.000  T
  1676    558.667  +0.000038  -0.000006  0.109  0.000  T
  1677    559.000  +0.000202  -0.000195  0.109  0.000  T
  1678    559.333  -0.000237  -0.000012  0.125  0.000  T
  1679    559.667  +0.000151  -0.000020  0.125  0.000  T
  1680    560.000  -0.000363  -0.000212  0.125  0.000  T
  1681    560.333  +0.000126  +0.000278  0.125  0.000  T
  1682    560.667  +0.000079  -0.000341  0.141  0.000  T
  1683    561.000  -0.000146  +0.000462  0.141  0.000  T
  1684    561.333  +0.000345  -0.000351  0.125  0.000  T
  1685    561.667  -0.000174  +0.000613  0.125  0.000  T
  1686    562.000  +0.000083  -0.000298  0.125  0.000  T
  1687    562.333  -0.000078  +0.000196  0.125  0.000  T
  1688    562.667  -0.000158  -0.000034  0.125  0.000  T
  1689    563.000  -0.000068  -0.000073  0.125  0.000  T
  1690    563.333  -0.000100  +0.000057  0.109  0.000  T
  1691    563.667  +0.000264  -0.000260  0.125  0.000  T
  1692    564.000  -0.000243  +0.000018  0.141  0.000  T
  1693    564.333  +0.000283  -0.000091  0.141  0.000  T
  1694    564.667  +0.000024  -0.000134  0.141  0.000  T
  1695    565.000  -0.000084  -0.000093  0.141  0.000  T
  1696    565.333  +0.000103  +0.000192  0.141  0.000  T
  1697    565.667  +0.000131  -0.000061  0.125  0.000  T
  1698    566.000  -0.000213  +0.000196  0.141  0.000  T
  1699    566.333  +0.000239  -0.000031  0.141  0.000  T
  1700    566.667  -0.000075  +0.000451  0.156  0.000  T
  1701    567.000  +0.000107  -0.000460  0.156  0.000  T
  1702    567.333  -0.000256  +0.000478  0.156  0.000  T
  1703    567.667  +0.000023  -0.000227  0.156  0.000  T
  1704    568.000  -0.000555  +0.000221  0.156  0.000  T
  1705    568.333  +0.000081  -0.000498  0.156  0.000  T
  1706    568.667  -0.000070  +0.000387  0.172  0.000  T
  1707    569.000  +0.000246  -0.000506  0.172  0.000  T
  1708    569.333  +0.000360  +0.000266  0.156  0.000  T
  1709    569.667  +0.000180  -0.000340  0.156  0.000  T
  1710    570.000  +0.000136  +0.000073  0.156  0.000  T
  1711    570.333  +0.000001  -0.000012  0.156  0.000  T
  1712    570.667  -0.000158  -0.000253  0.156  0.000  T
  1713    571.000  -0.000054  +0.000492  0.156  0.000  T
  1714    571.333  -0.000355  -0.000174  0.156  0.000  T
  1715    571.667  +0.000066  +0.000403  0.156  0.000  T
  1716    572.000  -0.000089  -0.000164  0.156  0.000  T
  1717    572.333  -0.000136  +0.000101  0.156  0.000  T
  1718    572.667  +0.000055  +0.000008  0.156  0.000  T
  1719    573.000  +0.000197  -0.000063  0.156  0.000  T
  1720    573.333  -0.000232  -0.000153  0.141  0.000  T
  1721    573.667  +0.000397  +0.000291  0.141  0.000  T
  1722    574.000  +0.000014  -0.000281  0.141  0.000  T
  1723    574.333  +0.000225  -0.000081  0.141  0.000  T
  1724    574.667  -0.000003  +0.000356  0.141  0.000  T
  1725    575.000  -0.000075  -0.000296  0.141  0.000  T
  1726    575.333  -0.000190  +0.000299  0.141  0.000  T
  1727    575.667  -0.000158  -0.000318  0.141  0.000  T
  1728    576.000  -0.000002  +0.000048  0.141  0.000  T
  1729    576.333  -0.000124  -0.000291  0.141  0.000  T
  1730    576.667  +0.000174  -0.000025  0.141  0.000  T
  1731    577.000  -0.000121  +0.000134  0.141  0.000  T
  1732    577.333  -0.000051  -0.000083  0.125  0.000  T
  1733    577.667  -0.000076  +0.000157  0.125  0.000  T
  1734    578.000  +0.000142  +0.000197  0.125  0.000  T
  1735    578.333  -0.000062  -0.000092  0.125  0.000  T
  1736    578.667  +0.000168  +0.000341  0.125  0.000  T
  1737    579.000  +0.000046  -0.000187  0.125  0.000  T
  1738    579.333  +0.000300  +0.000209  0.125  0.000  T
  1739    579.667  -0.000151  -0.000366  0.125  0.000  T
  1740    580.000  +0.000358  +0.000315  0.109  0.000  T
  1741    580.333  -0.000420  -0.000376  0.109  0.000  T
  1742    580.667  +0.000106  +0.000085  0.094  0.000  T
  1743    581.000  -0.000289  -0.000052  0.094  0.000  T
  1744    581.333  +0.000295  -0.000085  0.094  0.000  T
  1745    581.667  -0.000282  -0.000114  0.094  0.000  T
  1746    582.000  +0.000239  +0.000195  0.078  0.000  T
  1747    582.333  -0.000411  -0.000004  0.078  0.000  T
  1748    582.667  +0.000051  -0.000068  0.078  0.000  T
  1749    583.000  -0.000363  +0.000148  0.078  0.000  T
  1750    583.333  +0.000239  +0.000023  0.094  0.000  T
  1751    583.667  +0.000014  -0.000017  0.109  0.000  T
  1752    584.000  +0.000182  -0.000052  0.125  0.000  T
  1753    584.333  +0.000107  +0.000017  0.125  0.000  T
  1754    584.667  +0.000196  -0.000069  0.125  0.000  T
  1755    585.000  -0.000054  +0.000156  0.109  0.000  T
  1756    585.333  +0.000217  -0.000040  0.094  0.000  T
  1757    585.667  -0.000150  +0.000151  0.094  0.000  T
  1758    586.000  +0.000087  +0.000064  0.094  0.000  T
  1759    586.333  -0.000117  -0.000151  0.094  0.000  T
  1760    586.667  -0.000085  +0.000080  0.109  0.000  T
  1761    587.000  +0.000016  -0.000273  0.109  0.000  T
  1762    587.333  -0.000197  -0.000064  0.094  0.000  T
  1763    587.667  +0.000212  -0.000018  0.094  0.000  T
  1764    588.000  -0.000253  -0.000178  0.094  0.000  T
  1765    588.333  +0.000009  +0.000198  0.094  0.000  T
  1766    588.667  -0.000135  -0.000221  0.094  0.000  T
  1767    589.000  +0.000060  +0.000388  0.109  0.000  T
  1768    589.333  -0.000096  -0.000073  0.109  0.000  T
  1769    589.667  +0.000031  +0.000316  0.109  0.000  T
  1770    590.000  +0.000243  -0.000186  0.109  0.000  T
  1771    590.333  -0.000062  +0.000115  0.109  0.000  T
  1772    590.667  +0.000412  -0.000225  0.109  0.000  T
  1773    591.000  -0.000129  +0.000314  0.109  0.000  T
  1774    591.333  +0.000229  -0.000304  0.109  0.000  T
  1775    591.667  -0.000414  +0.000298  0.109  0.000  T
  1776    592.000  +0.000326  -0.000383  0.109  0.000  T
  1777    592.333  -0.000359  +0.000377  0.109  0.000  T
  1778    592.667  +0.000129  -0.000408  0.109  0.000  T
  1779    593.000  -0.000226  +0.000303  0.125  0.000  T
  1780    593.333  -0.000102  -0.000223  0.125  0.000  T
  1781    593.667  -0.000067  -0.000037  0.125  0.000  T
  1782    594.000  +0.000050  -0.000177  0.125  0.000  T
  1783    594.333  +0.000123  -0.000016  0.125  0.000  T
  1784    594.667  +0.000001  +0.000004  0.125  0.000  T
  1785    595.000  +0.000301  +0.000067  0.125  0.000  T
  1786    595.333  -0.000186  +0.000164  0.125  0.000  T
  1787    595.667  +0.000224  +0.000025  0.125  0.000  T
  1788    596.000  +0.000091  +0.000205  0.125  0.000  T
  1789    596.333  -0.000213  +0.000263  0.125  0.000  T
  1790    596.667  +0.000036  -0.000340  0.125  0.000  T
  1791    597.000  -0.000096  +0.000250  0.125  0.000  T
  1792    597.333  -0.000166  -0.000072  0.125  0.000  T
  1793    597.667  -0.000115  -0.000318  0.125  0.000  T
  1794    598.000  -0.000050  +0.000029  0.125  0.000  T
  1795    598.333  +0.000063  -0.000249  0.125  0.000  T
  1796    598.667  +0.000329  +0.000083  0.141  0.000  T
  1797    599.000  -0.000035  +0.000021  0.141  0.000  T
  1798    599.333  +0.000154  +0.000118  0.141  0.000  T
  1799    599.667  -0.000050  +0.000225  0.141  0.000  T
  1800    600.000  -0.000073  -0.000235  0.141  0.000  T
  1801    600.333  -0.000098  +0.000020  0.141  0.000  T
  1802    600.667  -0.000251  -0.000054  0.141  0.000  T
  1803    601.000  +0.000242  -0.000202  0.141  0.000  T
  1804    601.333  -0.000307  +0.000338  0.141  0.000  T
  1805    601.667  +0.000314  -0.000226  0.141  0.000  T
  1806    602.000  -0.000002  +0.000474  0.141  0.000  T
  1807    602.333  +0.000162  -0.000182  0.141  0.000  T
  1808    602.667  +0.000189  +0.000157  0.156  0.000  T
  1809    603.000  -0.000019  -0.000177  0.156  0.000  T
  1810    603.333  -0.000081  +0.000060  0.156  0.000  T
  1811    603.667  -0.000177  -0.000269  0.156  0.000  T
  1812    604.000  -0.000142  +0.000234  0.156  0.000  T
  1813    604.333  -0.000233  -0.000391  0.156  0.000  T
  1814    604.667  -0.000052  +0.000316  0.141  0.000  T
  1815    605.000  +0.000066  -0.000283  0.125  0.000  T
  1816    605.333  +0.000025  +0.000245  0.109  0.000  T
  1817    605.667  +0.000122  -0.000276  0.109  0.000  T
  1818    606.000  +0.000132  +0.000223  0.109  0.000  T
  1819    606.333  +0.000085  +0.000061  0.109  0.000  T
  1820    606.667  -0.000059  -0.000081  0.109  0.000  T
  1821    607.000  +0.000172  +0.000224  0.109  0.000  T
  1822    607.333  -0.000110  -0.000036  0.109  0.000  T
  1823    607.667  +0.000236  +0.000015  0.109  0.000  T
  1824    608.000  -0.000108  -0.000111  0.109  0.000  T
  1825    608.333  -0.000010  +0.000178  0.109  0.000  T
  1826    608.667  -0.000053  -0.000343  0.094  0.000  T
  1827    609.000  -0.000141  +0.000224  0.094  0.000  T
  1828    609.333  -0.000175  -0.000175  0.094  0.000  T
  1829    609.667  +0.000459  +0.000133  0.094  0.000  T
  1830    610.000  -0.000521  -0.000261  0.078  0.000  T
  1831    610.333  +0.000266  +0.000363  0.078  0.000  T
  1832    610.667  -0.000307  -0.000358  0.078  0.000  T
  1833    611.000  +0.000228  +0.000147  0.062  0.000  T
  1834    611.333  -0.000315  +0.000082  0.062  0.000  T
  1835    611.667  +0.000435  -0.000001  0.078  0.000  T
  1836    612.000  -0.000356  +0.000130  0.078  0.000  T
  1837    612.333  +0.000424  -0.000129  0.078  0.000  T
  1838    612.667  -0.000279  +0.000005  0.078  0.000  T
  1839    613.000  +0.000188  -0.000102  0.078  0.000  T
  1840    613.333  +0.000045  +0.000249  0.062  0.000  T
  1841    613.667  +0.000050  -0.000333  0.062  0.000  T
  1842    614.000  +0.000078  +0.000295  0.062  0.000  T
  1843    614.333  -0.000227  -0.000210  0.062  0.000  T
  1844    614.667  +0.000323  -0.000020  0.047  0.000  T
  1845    615.000  -0.000321  -0.000142  0.062  0.000  T
  1846    615.333  +0.000162  +0.000237  0.062  0.000  T
  1847    615.667  -0.000179  -0.000159  0.062  0.000  T
  1848    616.000  +0.000083  +0.000333  0.062  0.000  T
  1849    616.333  -0.000272  -0.000100  0.062  0.000  T
  1850    616.667  -0.000010  +0.000282  0.062  0.000  T
  1851    617.000  +0.000094  +0.000015  0.062  0.000  T
  1852    617.333  -0.000387  -0.000110  0.078  0.000  T
  1853    617.667  +0.000445  -0.000165  0.078  0.000  T
  1854    618.000  -0.000284  -0.000468  0.094  0.000  T
  1855    618.333  +0.000779  +0.000172  0.109  0.000  T
  1856    618.667  -0.000387  -0.000312  0.109  0.000  T
  1857    619.000  +0.000466  +0.000423  0.109  0.000  T
  1858    619.333  -0.000420  -0.000095  0.109  0.000  T
  1859    619.667  +0.000197  +0.000374  0.109  0.000  T
  1860    620.000  -0.000270  -0.000294  0.109  0.000  T
  1861    620.333  +0.000095  +0.000330  0.109  0.000  T
  1862    620.667  -0.000317  -0.000056  0.109  0.000  T
  1863    621.000  +0.000469  -0.000195  0.109  0.000  T
  1864    621.333  -0.000417  +0.000071  0.109  0.000  T
  1865    621.667  +0.000322  -0.000066  0.109  0.000  T
  1866    622.000  -0.000301  +0.000210  0.109  0.000  T
  1867    622.333  -0.000090  -0.000383  0.109  0.000  T
  1868    622.667  -0.000102  +0.000542  0.109  0.000  T
  1869    623.000  -0.000094  -0.000573  0.109  0.000  T
  1870    623.333  +0.000304  +0.000510  0.125  0.000  T
  1871    623.667  -0.000080  -0.000455  0.125  0.000  T
  1872    624.000  +0.000521  +0.000564  0.109  0.000  T
  1873    624.333  -0.000359  -0.000650  0.109  0.000  T
  1874    624.667  +0.000318  +0.000327  0.109  0.000  T
  1875    625.000  -0.000238  -0.000421  0.109  0.000  T
  1876    625.333  +0.000159  +0.000058  0.109  0.000  T
  1877    625.667  -0.000126  +0.000205  0.125  0.000  T
  1878    626.000  +0.000060  -0.000084  0.125  0.000  T
  1879    626.333  +0.000038  +0.000408  0.125  0.000  T
  1880    626.667  +0.000035  -0.000201  0.125  0.000  T
  1881    627.000  -0.000108  +0.000202  0.125  0.000  T
  1882    627.333  +0.000013  -0.000158  0.125  0.000  T
  1883    627.667  -0.000233  +0.000123  0.125  0.000  T
  1884    628.000  -0.000045  -0.000057  0.125  0.000  T
  1885    628.333  -0.000169  +0.000039  0.125  0.000  T
  1886    628.667  -0.000099  -0.000174  0.141  0.000  T
  1887    629.000  +0.000105  -0.000085  0.141  0.000  T
  1888    629.333  +0.000073  -0.000135  0.141  0.000  T
  1889    629.667  +0.000328  -0.000270  0.141  0.000  T
  1890    630.000  -0.000041  +0.000152  0.156  0.000  T
  1891    630.333  +0.000242  +0.000009  0.156  0.000  T
  1892    630.667  -0.000008  +0.000356  0.156  0.000  T
  1893    631.000  -0.000001  -0.000040  0.156  0.000  T
  1894    631.333  -0.000166  +0.000382  0.156  0.000  T
  1895    631.667  +0.000104  -0.000058  0.156  0.000  T
  1896    632.000  -0.000040  +0.000166  0.156  0.000  T
  1897    632.333  -0.000114  -0.000280  0.156  0.000  T
