# V.34 Phase 3 baseband IQ symbols
# sym_rate=2400  fc=1800  t0=9.476  t1=13.28
# columns: sym_idx  time_ms  I  Q  s_score  pp_score  label
  1980    825.000  -0.124658  -0.501750  0.109  0.000  T
  1981    825.417  -0.650800  +0.494804  0.094  0.000  T
  1982    825.833  +0.164604  -0.155862  0.094  0.000  T
  1983    826.250  -0.621672  -0.522038  0.094  0.000  T
  1984    826.667  -0.094788  -0.119816  0.094  0.000  T
  1985    827.083  +1.122218  -0.103342  0.094  0.000  T
  1986    827.500  -0.448878  -1.335941  0.094  0.000  T
  1987    827.917  +0.160605  +0.355612  0.109  0.000  T
  1988    828.333  -1.595134  +0.666048  0.109  0.000  T
  1989    828.750  -0.090189  +0.178064  0.109  0.000  T
  1990    829.167  +1.299185  -0.525617  0.109  0.000  T
  1991    829.583  +0.471713  +1.049463  0.109  0.000  T
  1992    830.000  -0.049400  +0.529878  0.109  0.000  T
  1993    830.417  +0.512684  -1.098964  0.109  0.000  T
  1994    830.833  -0.583252  +0.376074  0.109  0.000  T
  1995    831.250  -1.661756  -0.228957  0.109  0.000  T
  1996    831.667  -0.940598  -0.114768  0.109  0.000  T
  1997    832.083  -1.341999  -0.227779  0.109  0.000  T
  1998    832.500  -0.510761  -0.637856  0.109  0.000  T
  1999    832.917  +0.148794  -0.023629  0.109  0.000  T
  2000    833.333  +0.181024  -0.305870  0.109  0.000  T
  2001    833.750  +0.308935  -0.821872  0.109  0.000  T
  2002    834.167  -0.881618  +1.630288  0.109  0.000  T
  2003    834.583  +0.483743  +0.571578  0.109  0.000  T
  2004    835.000  -0.159060  +0.365093  0.125  0.000  T
  2005    835.417  -0.031560  -0.231073  0.125  0.000  T
  2006    835.833  -1.232891  +0.957528  0.141  0.000  T
  2007    836.250  +0.020430  -1.175704  0.141  0.000  T
  2008    836.667  +0.909097  +0.331544  0.141  0.000  T
  2009    837.083  -0.299951  -0.096673  0.141  0.000  T
  2010    837.500  +0.334142  +0.856574  0.156  0.000  T
  2011    837.917  +0.969118  +0.653832  0.172  0.000  T
  2012    838.333  +0.337303  +0.038495  0.188  0.000  T
  2013    838.750  -0.217438  -0.021690  0.172  0.000  T
  2014    839.167  +0.276068  +1.229403  0.172  0.000  T
  2015    839.583  +0.618161  +0.232542  0.156  0.000  T
  2016    840.000  -1.186843  -0.334012  0.156  0.000  T
  2017    840.417  -1.348242  -0.107967  0.156  0.000  T
  2018    840.833  -0.924098  -0.046828  0.141  0.000  T
  2019    841.250  -0.110744  +0.440260  0.141  0.000  T
  2020    841.667  +1.021841  -0.606267  0.141  0.000  T
  2021    842.083  +0.403855  -0.114888  0.141  0.000  T
  2022    842.500  -0.119294  +0.664868  0.141  0.000  T
  2023    842.917  +0.178800  +0.110857  0.141  0.000  T
  2024    843.333  +0.178429  +0.185167  0.141  0.000  T
  2025    843.750  +1.350579  +0.665416  0.141  0.000  T
  2026    844.167  +0.550755  -0.318215  0.156  0.000  T
  2027    844.583  +0.645341  +1.196171  0.156  0.000  T
  2028    845.000  -0.255471  -1.247388  0.156  0.000  T
  2029    845.417  +0.165138  +0.275287  0.156  0.000  T
  2030    845.833  -0.361859  +0.790249  0.156  0.000  T
  2031    846.250  +0.157667  -0.445016  0.156  0.000  T
  2032    846.667  +0.254501  +1.466089  0.156  0.000  T
  2033    847.083  +0.093716  +0.997850  0.156  0.000  T
  2034    847.500  -0.486238  +0.021972  0.156  0.000  T
  2035    847.917  +0.237453  -0.220927  0.141  0.000  T
  2036    848.333  -0.772257  -0.453998  0.141  0.000  T
  2037    848.750  +0.403999  +0.261326  0.141  0.000  T
  2038    849.167  +0.577877  -0.525757  0.156  0.000  T
  2039    849.583  +1.102980  +0.370210  0.156  0.000  T
  2040    850.000  -1.395948  -0.475958  0.156  0.000  T
  2041    850.417  -1.153408  -0.367789  0.156  0.000  T
  2042    850.833  -0.281668  +0.754162  0.156  0.000  T
  2043    851.250  +1.032221  +0.247394  0.156  0.000  T
  2044    851.667  +0.569207  -1.383192  0.156  0.000  T
  2045    852.083  -0.543017  +0.828716  0.156  0.000  T
  2046    852.500  -0.992385  +0.387817  0.141  0.000  T
  2047    852.917  -0.661438  -1.155990  0.141  0.000  T
  2048    853.333  +0.429855  +0.784902  0.141  0.000  T
  2049    853.750  +0.911281  +1.255848  0.141  0.000  T
  2050    854.167  +0.653633  +0.030200  0.141  0.000  T
  2051    854.583  +0.820879  +0.666274  0.125  0.000  T
  2052    855.000  -0.022530  +0.646785  0.125  0.000  T
  2053    855.417  +0.432977  -1.228939  0.125  0.000  T
  2054    855.833  +0.500814  -0.540414  0.125  0.000  T
  2055    856.250  +0.602572  +0.089150  0.109  0.000  T
  2056    856.667  -0.012568  +0.202924  0.109  0.000  T
  2057    857.083  -0.976696  -0.660624  0.125  0.000  T
  2058    857.500  -0.485867  +1.221064  0.125  0.000  T
  2059    857.917  -1.198054  -0.715229  0.141  0.000  T
  2060    858.333  +0.052162  -0.858644  0.141  0.000  T
  2061    858.750  +0.878166  -0.830826  0.141  0.000  T
  2062    859.167  +0.102970  +1.233349  0.141  0.000  T
  2063    859.583  -0.819562  +1.013286  0.141  0.000  T
  2064    860.000  -0.609943  +1.070510  0.141  0.000  T
  2065    860.417  +0.158907  +0.793212  0.141  0.000  T
  2066    860.833  -0.246891  +0.863326  0.141  0.000  T
  2067    861.250  -0.636423  +0.883481  0.141  0.000  T
  2068    861.667  +0.359364  +0.866782  0.125  0.000  T
  2069    862.083  -0.061324  +0.614662  0.125  0.000  T
  2070    862.500  +1.411280  -0.065512  0.109  0.000  T
  2071    862.917  -0.434880  +0.088712  0.109  0.000  T
  2072    863.333  +0.339194  +0.375857  0.109  0.000  T
  2073    863.750  -0.044606  +1.338497  0.109  0.000  T
  2074    864.167  -0.157648  -0.466543  0.109  0.000  T
  2075    864.583  +0.788006  -0.772884  0.109  0.000  T
  2076    865.000  +0.827363  -0.252235  0.125  0.000  T
  2077    865.417  +1.396606  +0.120779  0.125  0.000  T
  2078    865.833  -0.647633  -0.082813  0.125  0.000  T
  2079    866.250  +1.115852  +0.228548  0.109  0.000  T
  2080    866.667  +1.393972  +0.208279  0.125  0.000  T
  2081    867.083  +0.653026  +0.271839  0.125  0.000  T
  2082    867.500  -0.595480  -0.695360  0.125  0.000  T
  2083    867.917  +0.953808  -0.241931  0.125  0.000  T
  2084    868.333  +1.201895  +0.659193  0.125  0.000  T
  2085    868.750  -0.086292  -1.133244  0.141  0.000  T
  2086    869.167  -0.158305  +0.151615  0.141  0.000  T
  2087    869.583  +0.165847  -0.289199  0.141  0.000  T
  2088    870.000  -0.115599  -1.239433  0.141  0.000  T
  2089    870.417  -0.714771  +0.224341  0.141  0.000  T
  2090    870.833  +0.297798  -0.369685  0.156  0.000  T
  2091    871.250  -0.549060  -0.735893  0.141  0.000  T
  2092    871.667  -0.073368  +0.403333  0.141  0.000  T
  2093    872.083  +1.245966  -0.784876  0.141  0.000  T
  2094    872.500  -1.024905  +0.941721  0.141  0.000  T
  2095    872.917  -0.209743  +0.623630  0.141  0.000  T
  2096    873.333  -1.631995  +0.039550  0.141  0.000  T
  2097    873.750  -0.153209  +0.133964  0.141  0.000  T
  2098    874.167  +0.747823  -0.816078  0.141  0.000  T
  2099    874.583  -1.199645  -0.164391  0.141  0.000  T
  2100    875.000  +0.412949  +1.178535  0.141  0.000  T
  2101    875.417  +0.179185  -0.345325  0.141  0.000  T
  2102    875.833  -0.151610  +0.184276  0.141  0.000  T
  2103    876.250  -0.124651  -0.650211  0.156  0.000  T
  2104    876.667  +0.588982  -0.275053  0.156  0.000  T
  2105    877.083  +0.271168  +1.335135  0.156  0.000  T
  2106    877.500  +0.582615  -0.034311  0.156  0.000  T
  2107    877.917  +1.048413  -0.239984  0.141  0.000  T
  2108    878.333  +0.820117  +1.310171  0.141  0.000  T
  2109    878.750  +0.904403  +0.004118  0.141  0.000  T
  2110    879.167  +0.692752  +0.083886  0.141  0.000  T
  2111    879.583  -0.654282  +0.687217  0.141  0.000  T
  2112    880.000  -0.994146  -0.669555  0.156  0.000  T
  2113    880.417  -0.715299  -0.079768  0.156  0.000  T
  2114    880.833  -0.804919  -0.401528  0.156  0.000  T
  2115    881.250  -0.491932  -0.875538  0.156  0.000  T
  2116    881.667  +0.144526  +0.000243  0.156  0.000  T
  2117    882.083  +0.171674  +1.401720  0.156  0.000  T
  2118    882.500  +0.313833  -1.255662  0.156  0.000  T
  2119    882.917  -0.036620  +0.225165  0.172  0.000  T
  2120    883.333  -1.515931  +0.068624  0.172  0.000  T
  2121    883.750  -0.221093  +0.768931  0.172  0.000  T
  2122    884.167  -1.324182  -0.516080  0.172  0.000  T
  2123    884.583  -0.100050  -0.887320  0.172  0.000  T
  2124    885.000  -0.213913  -0.173181  0.188  0.000  T
  2125    885.417  +1.051592  -0.170399  0.203  0.000  T
  2126    885.833  +0.424326  -1.490585  0.203  0.000  T
  2127    886.250  +0.762499  -0.758384  0.203  0.000  T
  2128    886.667  -0.217572  -0.920220  0.188  0.000  T
  2129    887.083  -0.025254  +0.734000  0.188  0.000  T
  2130    887.500  +0.001916  +0.967491  0.188  0.000  T
  2131    887.917  -0.238677  +0.796789  0.188  0.000  T
  2132    888.333  -0.913600  +0.456639  0.188  0.000  T
  2133    888.750  +1.069158  -0.120357  0.188  0.000  T
  2134    889.167  -0.453129  +0.885787  0.188  0.000  T
  2135    889.583  -0.971529  -0.775339  0.188  0.000  T
  2136    890.000  -0.993327  +0.291992  0.172  0.000  T
  2137    890.417  -0.728092  -0.284123  0.156  0.000  T
  2138    890.833  +0.300180  +0.444259  0.156  0.000  T
  2139    891.250  +0.504822  +1.288418  0.156  0.000  T
  2140    891.667  +0.624053  -1.161432  0.156  0.000  T
  2141    892.083  -0.400024  +0.920096  0.156  0.000  T
  2142    892.500  +0.479905  +1.123513  0.156  0.000  T
  2143    892.917  +0.382030  +0.342148  0.156  0.000  T
  2144    893.333  -0.871870  +0.426821  0.141  0.000  T
  2145    893.750  +1.023385  -0.486174  0.141  0.000  T
  2146    894.167  +0.725963  -0.259506  0.156  0.000  T
  2147    894.583  -0.652606  -0.116919  0.172  0.000  T
  2148    895.000  -0.724287  -1.031404  0.172  0.000  T
  2149    895.417  +1.228870  +0.159339  0.156  0.000  T
  2150    895.833  -0.704634  +0.779654  0.156  0.000  T
  2151    896.250  -1.028321  -0.442267  0.156  0.000  T
  2152    896.667  -0.736145  +0.975637  0.156  0.000  T
  2153    897.083  +0.348597  -0.633593  0.172  0.000  T
  2154    897.500  -0.030309  -0.501335  0.156  0.012  T
  2155    897.917  -0.415872  +1.207901  0.156  0.012  T
  2156    898.333  -1.310604  -0.118013  0.156  0.012  T
  2157    898.750  -0.021893  -0.257110  0.172  0.012  T
  2158    899.167  +0.257529  +1.333063  0.172  0.012  T
  2159    899.583  -0.740369  +0.559665  0.172  0.012  T
  2160    900.000  -0.096579  +0.224176  0.172  0.012  T
  2161    900.417  +0.711607  -0.760989  0.172  0.012  T
  2162    900.833  -0.279463  +0.240026  0.172  0.012  T
  2163    901.250  +0.144418  -0.111866  0.172  0.012  T
  2164    901.667  -1.316929  -0.165963  0.172  0.012  T
  2165    902.083  -0.269505  +0.815704  0.188  0.012  T
  2166    902.500  +1.183370  +0.018738  0.188  0.000  T
  2167    902.917  -0.527104  -1.218180  0.172  0.000  T
  2168    903.333  -0.184853  -0.327882  0.172  0.000  T
  2169    903.750  +0.235426  +0.785702  0.188  0.000  T
  2170    904.167  +0.001834  +0.912470  0.188  0.000  T
  2171    904.583  +0.341122  -0.409136  0.203  0.000  T
  2172    905.000  +0.468721  +0.775096  0.203  0.000  T
  2173    905.417  -0.387259  +1.010338  0.219  0.000  T
  2174    905.833  +1.123527  +0.986326  0.219  0.000  T
  2175    906.250  +0.562925  +0.484174  0.219  0.000  T
  2176    906.667  +0.094500  -0.276031  0.203  0.000  T
  2177    907.083  -0.100655  +0.166771  0.203  0.000  T
  2178    907.500  -0.436967  -0.391445  0.203  0.000  T
  2179    907.917  +0.321229  -0.643527  0.219  0.000  T
  2180    908.333  +1.708505  -0.070062  0.219  0.000  T
  2181    908.750  +0.053727  -0.085561  0.219  0.000  T
  2182    909.167  -1.455485  +0.025561  0.234  0.000  T
  2183    909.583  -0.952857  -0.276603  0.219  0.000  T
  2184    910.000  +0.602564  -0.789082  0.219  0.000  T
  2185    910.417  +0.533793  +0.918305  0.219  0.000  T
  2186    910.833  +0.082293  -0.395117  0.219  0.000  T
  2187    911.250  +0.626188  -0.177455  0.234  0.000  T
  2188    911.667  -0.563716  -0.746165  0.219  0.000  T
  2189    912.083  +0.825170  -1.221041  0.203  0.000  T
  2190    912.500  -1.347693  -0.561744  0.203  0.013  T
  2191    912.917  +0.147362  +0.133778  0.203  0.013  T
  2192    913.333  +0.029824  +1.197331  0.203  0.013  T
  2193    913.750  +0.577079  +0.171450  0.203  0.013  T
  2194    914.167  +0.051204  -0.166341  0.219  0.013  T
  2195    914.583  -1.585580  +1.130208  0.234  0.013  T
  2196    915.000  -0.004419  -0.040632  0.234  0.013  T
  2197    915.417  +0.875762  +0.242539  0.234  0.013  T
  2198    915.833  -0.307863  -0.153334  0.250  0.013  T
  2199    916.250  +0.317492  +0.954756  0.250  0.013  T
  2200    916.667  +0.073631  +0.109315  0.266  0.013  T
  2201    917.083  -0.299253  +0.111145  0.281  0.013  T
  2202    917.500  -0.690100  +0.125756  0.281  0.006  T
  2203    917.917  -0.046530  -0.413264  0.281  0.006  T
  2204    918.333  -0.949591  +0.784116  0.266  0.006  T
  2205    918.750  -1.392699  -0.680492  0.266  0.006  T
  2206    919.167  -0.248619  -0.548209  0.266  0.006  T
  2207    919.583  -0.611493  -0.478020  0.266  0.006  T
  2208    920.000  -0.355349  +0.672820  0.266  0.006  T
  2209    920.417  +1.109876  -0.682607  0.266  0.006  T
  2210    920.833  -0.827421  +0.053117  0.250  0.006  T
  2211    921.250  -0.595744  -1.199099  0.234  0.006  T
  2212    921.667  +0.260091  +0.215354  0.234  0.006  T
  2213    922.083  -1.346869  -0.291677  0.234  0.006  T
  2214    922.500  -0.001845  -1.187142  0.234  0.012  T
  2215    922.917  +0.984902  +0.521399  0.250  0.012  T
  2216    923.333  +0.739844  +0.905683  0.234  0.012  T
  2217    923.750  +0.302904  -0.345033  0.219  0.012  T
  2218    924.167  -1.079678  -0.272410  0.219  0.012  T
  2219    924.583  +0.128465  -1.323237  0.219  0.012  T
  2220    925.000  +0.586047  -0.466044  0.219  0.012  T
  2221    925.417  +0.407291  -0.733563  0.219  0.012  T
  2222    925.833  +0.510350  +1.282978  0.219  0.012  T
  2223    926.250  -0.148384  +1.235463  0.219  0.012  T
  2224    926.667  +0.059782  +1.092821  0.219  0.012  T
  2225    927.083  +0.229523  -0.651506  0.219  0.012  T
  2226    927.500  +0.790889  +0.366688  0.219  0.011  T
  2227    927.917  -0.089860  +0.135120  0.219  0.011  T
  2228    928.333  +0.250957  -1.642017  0.219  0.011  T
  2229    928.750  -0.653555  -0.326964  0.203  0.011  T
  2230    929.167  +0.747196  -1.248466  0.203  0.011  T
  2231    929.583  -0.519644  +0.506864  0.203  0.011  T
  2232    930.000  -1.118835  -0.565871  0.219  0.011  T
  2233    930.417  +0.119481  -1.063477  0.203  0.011  T
  2234    930.833  -0.318657  -0.787555  0.203  0.011  T
  2235    931.250  -0.618419  -0.266977  0.203  0.011  T
  2236    931.667  +1.155427  +1.167958  0.219  0.011  T
  2237    932.083  -0.497485  -0.403221  0.203  0.011  T
  2238    932.500  +0.770560  +0.371696  0.203  0.000  T
  2239    932.917  +0.902016  +0.433631  0.203  0.000  T
  2240    933.333  +0.028479  +0.967563  0.203  0.000  T
  2241    933.750  -0.031578  -0.561771  0.203  0.000  T
  2242    934.167  -0.648175  +0.985520  0.203  0.000  T
  2243    934.583  -1.227761  +0.010543  0.188  0.000  T
  2244    935.000  +0.214969  +1.457623  0.188  0.000  T
  2245    935.417  +0.038862  -0.353754  0.188  0.000  T
  2246    935.833  +0.301521  -1.300836  0.172  0.000  T
  2247    936.250  +0.925476  -0.104420  0.172  0.000  T
  2248    936.667  -0.258421  -0.109165  0.172  0.000  T
  2249    937.083  -1.125053  +0.318391  0.172  0.000  T
  2250    937.500  -1.132709  -0.934522  0.172  0.000  T
  2251    937.917  -0.966445  -0.239434  0.172  0.000  T
  2252    938.333  +0.440865  +0.325083  0.188  0.000  T
  2253    938.750  -0.563033  +1.288246  0.188  0.000  T
  2254    939.167  -0.120301  -0.232761  0.188  0.000  T
  2255    939.583  -0.158374  -0.007580  0.188  0.000  T
  2256    940.000  -1.189249  -0.658350  0.188  0.000  T
  2257    940.417  -0.438356  -1.256569  0.203  0.000  T
  2258    940.833  -0.736571  -0.869408  0.188  0.000  T
  2259    941.250  -0.487696  -1.183119  0.188  0.000  T
  2260    941.667  -0.531953  -0.987590  0.203  0.000  T
  2261    942.083  -1.085821  +0.145106  0.203  0.000  T
  2262    942.500  -0.379839  +0.375757  0.188  0.009  T
  2263    942.917  +1.564046  -0.450386  0.203  0.009  T
  2264    943.333  +0.175911  +1.204107  0.188  0.009  T
  2265    943.750  -0.026571  +0.448579  0.172  0.009  T
  2266    944.167  +0.746553  -0.940377  0.172  0.009  T
  2267    944.583  +1.156865  +0.719444  0.172  0.009  T
  2268    945.000  -0.414052  +1.063541  0.172  0.009  T
  2269    945.417  -0.361187  +1.294621  0.172  0.009  T
  2270    945.833  -0.344179  +1.081654  0.172  0.009  T
  2271    946.250  -0.755459  +0.561415  0.172  0.009  T
  2272    946.667  +0.005837  -0.153470  0.172  0.009  T
  2273    947.083  +0.005159  +1.217918  0.172  0.009  T
  2274    947.500  -1.133707  +0.917198  0.188  0.004  T
  2275    947.917  -0.552280  -0.022502  0.188  0.004  T
  2276    948.333  +0.128414  +0.248079  0.188  0.004  T
  2277    948.750  -0.706436  +1.164420  0.188  0.004  T
  2278    949.167  -0.195202  +0.623186  0.188  0.004  T
  2279    949.583  +1.546722  -0.239797  0.172  0.004  T
  2280    950.000  +0.246470  -1.057569  0.172  0.004  T
  2281    950.417  +0.259543  -0.641207  0.172  0.004  T
  2282    950.833  +0.390368  -0.893155  0.172  0.004  T
  2283    951.250  +0.616426  +0.164549  0.172  0.004  T
  2284    951.667  -0.599988  +0.904338  0.172  0.004  T
  2285    952.083  -1.329119  -0.011616  0.156  0.004  T
  2286    952.500  -0.130457  +0.988385  0.156  0.000  T
  2287    952.917  -0.648066  -0.940833  0.156  0.000  T
  2288    953.333  +1.081669  +0.046118  0.172  0.000  T
  2289    953.750  +0.183407  +1.182512  0.188  0.000  T
  2290    954.167  +1.264702  +0.091170  0.188  0.000  T
  2291    954.583  -0.364989  +0.829770  0.188  0.000  T
  2292    955.000  -1.342594  -0.581202  0.203  0.000  T
  2293    955.417  -0.722490  +0.226985  0.188  0.000  T
  2294    955.833  -0.573475  -0.103292  0.188  0.000  T
  2295    956.250  +0.766380  -1.373016  0.188  0.000  T
  2296    956.667  -0.109293  -0.615912  0.203  0.000  T
  2297    957.083  -1.320270  +0.582820  0.203  0.000  T
  2298    957.500  -0.027524  +0.452948  0.203  0.003  T
  2299    957.917  +0.913887  -0.186632  0.203  0.003  T
  2300    958.333  -0.332783  +0.155470  0.203  0.003  T
  2301    958.750  +0.706350  +0.116712  0.203  0.003  T
  2302    959.167  -0.063476  +0.088052  0.203  0.003  T
  2303    959.583  -1.446308  +0.643734  0.203  0.003  T
  2304    960.000  +0.984802  +0.688450  0.203  0.003  T
  2305    960.417  +1.173062  -0.325940  0.203  0.003  T
  2306    960.833  +0.002868  +0.832549  0.203  0.003  T
  2307    961.250  -0.974865  +0.570334  0.219  0.003  T
  2308    961.667  +0.207323  -0.133355  0.219  0.003  T
  2309    962.083  -0.785154  -0.985803  0.234  0.003  T
  2310    962.500  -0.031989  -0.027059  0.234  0.029  T
  2311    962.917  +0.076379  -0.017617  0.234  0.029  T
  2312    963.333  -0.578590  -1.113274  0.219  0.029  T
  2313    963.750  +0.018217  -0.079646  0.234  0.029  T
  2314    964.167  -0.758014  +0.352970  0.234  0.029  T
  2315    964.583  +0.548424  -0.095017  0.234  0.029  T
  2316    965.000  +1.088225  -0.775255  0.234  0.029  T
  2317    965.417  +0.520147  -1.102365  0.250  0.029  T
  2318    965.833  -0.536640  -0.457712  0.234  0.029  T
  2319    966.250  -0.600681  +0.891348  0.234  0.029  T
  2320    966.667  +1.197142  +1.042676  0.234  0.029  T
  2321    967.083  +0.776235  -0.449972  0.250  0.029  T
  2322    967.500  +1.022115  -0.106567  0.250  0.000  T
  2323    967.917  +0.292723  +1.467564  0.266  0.000  T
  2324    968.333  +1.195339  -0.327040  0.281  0.000  T
  2325    968.750  +0.320676  -0.207720  0.297  0.000  T
  2326    969.167  -0.221183  +0.128712  0.297  0.000  T
  2327    969.583  +0.955307  -1.046528  0.297  0.000  T
  2328    970.000  -0.058293  -0.017682  0.297  0.000  T
  2329    970.417  -0.583281  -0.599913  0.281  0.000  T
  2330    970.833  -0.611343  -0.799352  0.281  0.000  T
  2331    971.250  -0.087287  -0.135166  0.266  0.000  T
  2332    971.667  -0.349352  +1.418185  0.266  0.000  T
  2333    972.083  -0.183310  +0.973001  0.266  0.000  T
  2334    972.500  +0.554513  +0.673297  0.266  0.000  T
  2335    972.917  +0.087487  +0.900410  0.266  0.000  T
  2336    973.333  -0.132694  +0.575503  0.266  0.000  T
  2337    973.750  -0.671093  -0.819710  0.266  0.000  T
  2338    974.167  +1.241065  -1.031870  0.266  0.000  T
  2339    974.583  -0.791748  -0.856211  0.266  0.000  T
  2340    975.000  -0.982234  -0.383571  0.266  0.000  T
  2341    975.417  -0.943099  +0.987150  0.250  0.000  T
  2342    975.833  -1.014815  +0.186089  0.250  0.000  T
  2343    976.250  -0.152677  -0.306772  0.250  0.000  T
  2344    976.667  +0.735335  +1.332182  0.234  0.000  T
  2345    977.083  +0.512339  -0.064894  0.234  0.000  T
  2346    977.500  -0.349471  -0.036185  0.234  0.000  T
  2347    977.917  +0.766841  +0.565412  0.250  0.000  T
  2348    978.333  -1.020034  +0.749181  0.250  0.000  T
  2349    978.750  +0.035564  +0.124755  0.250  0.000  T
  2350    979.167  +0.072565  -0.125697  0.250  0.000  T
  2351    979.583  +0.075578  -0.364505  0.250  0.000  T
  2352    980.000  +0.349309  -1.733588  0.234  0.000  T
  2353    980.417  -0.613177  -0.247344  0.219  0.000  T
  2354    980.833  -0.515028  +0.772726  0.219  0.000  T
  2355    981.250  +1.435589  +0.731833  0.234  0.000  T
  2356    981.667  +0.575087  -0.558266  0.219  0.000  T
  2357    982.083  -0.455140  -0.658738  0.219  0.000  T
  2358    982.500  +0.231446  +1.002327  0.219  0.000  T
  2359    982.917  -0.857214  +0.774415  0.219  0.000  T
  2360    983.333  +0.618366  -0.253487  0.203  0.000  T
  2361    983.750  +0.487928  +0.085739  0.203  0.000  T
  2362    984.167  -1.072375  -1.017992  0.203  0.000  T
  2363    984.583  +0.629900  +0.745043  0.219  0.000  T
  2364    985.000  +0.247444  +0.588642  0.219  0.000  T
  2365    985.417  +0.199011  -1.146668  0.219  0.000  T
  2366    985.833  +0.891218  +1.323347  0.219  0.000  T
  2367    986.250  -0.170550  +0.347199  0.219  0.000  T
  2368    986.667  -0.054177  -1.612948  0.219  0.000  T
  2369    987.083  +0.811204  +0.171391  0.219  0.000  T
  2370    987.500  -0.325292  +0.854490  0.219  0.000  T
  2371    987.917  -0.990186  +0.423068  0.219  0.000  T
  2372    988.333  -0.541943  +0.505898  0.219  0.000  T
  2373    988.750  -0.537026  +1.001646  0.203  0.000  T
  2374    989.167  -0.084733  +1.297841  0.203  0.000  T
  2375    989.583  +0.753559  +0.511015  0.203  0.000  T
  2376    990.000  +1.163818  -0.122179  0.219  0.000  T
  2377    990.417  -0.325072  +0.005469  0.203  0.000  T
  2378    990.833  +0.629820  +0.881194  0.203  0.000  T
  2379    991.250  +0.995060  -1.312074  0.203  0.000  T
  2380    991.667  -0.289639  -0.623418  0.219  0.000  T
  2381    992.083  +0.412837  +0.350478  0.203  0.000  T
  2382    992.500  +1.298262  -0.624791  0.203  0.000  T
  2383    992.917  -0.114029  -1.007291  0.203  0.000  T
  2384    993.333  +0.662530  -0.621401  0.203  0.000  T
  2385    993.750  +1.126536  +0.117319  0.188  0.000  T
  2386    994.167  +0.650217  +0.443749  0.172  0.000  T
  2387    994.583  +0.967655  -0.588314  0.156  0.000  T
  2388    995.000  -1.057885  -0.068177  0.141  0.000  T
  2389    995.417  +0.042451  -1.494411  0.125  0.000  T
  2390    995.833  -0.100033  -1.191104  0.141  0.000  T
  2391    996.250  +0.012700  -0.315721  0.141  0.000  T
  2392    996.667  +0.082220  +0.128527  0.141  0.000  T
  2393    997.083  -0.071605  -1.580318  0.141  0.000  T
  2394    997.500  -0.413597  +0.281059  0.141  0.000  T
  2395    997.917  +0.599596  +0.699775  0.141  0.000  T
  2396    998.333  -1.476827  -0.056221  0.156  0.000  T
  2397    998.750  -0.205945  -0.371017  0.172  0.000  T
  2398    999.167  +1.404359  +1.006003  0.172  0.000  T
  2399    999.583  +0.831060  +0.228021  0.172  0.000  T
  2400   1000.000  +0.821970  -0.296961  0.172  0.000  T
  2401   1000.417  -0.234131  +1.008115  0.172  0.000  T
  2402   1000.833  -0.877931  +0.882455  0.172  0.000  T
  2403   1001.250  +0.446179  +0.163905  0.172  0.000  T
  2404   1001.667  -1.154948  -0.422662  0.188  0.000  T
  2405   1002.083  -0.271053  -0.256431  0.188  0.000  T
  2406   1002.500  +0.673328  -1.156547  0.188  0.000  T
  2407   1002.917  -0.131892  +0.394659  0.188  0.000  T
  2408   1003.333  +1.052528  -0.029893  0.188  0.000  T
  2409   1003.750  -0.736296  -1.039394  0.188  0.000  T
  2410   1004.167  -0.482764  +1.188593  0.203  0.000  T
  2411   1004.583  +1.205291  -0.093271  0.188  0.000  T
  2412   1005.000  -0.086000  -1.407751  0.188  0.000  T
  2413   1005.417  +0.202299  -1.030212  0.188  0.000  T
  2414   1005.833  +0.907784  -0.271901  0.172  0.000  T
  2415   1006.250  +0.632488  -0.486894  0.156  0.000  T
  2416   1006.667  +1.131248  +0.567821  0.156  0.000  T
  2417   1007.083  -0.033682  +0.673897  0.156  0.000  T
  2418   1007.500  +0.366654  -1.127021  0.156  0.000  T
  2419   1007.917  +1.006222  -0.191802  0.141  0.000  T
  2420   1008.333  +0.783859  +0.005839  0.156  0.000  T
  2421   1008.750  +0.904306  -0.177442  0.141  0.000  T
  2422   1009.167  -0.152231  -0.894062  0.141  0.000  T
  2423   1009.583  -1.198416  -0.986320  0.141  0.000  T
  2424   1010.000  +0.148954  -0.816680  0.141  0.000  T
  2425   1010.417  +0.047497  +0.112712  0.141  0.000  T
  2426   1010.833  +0.126751  -0.334332  0.141  0.000  T
  2427   1011.250  -0.433906  -0.820464  0.141  0.000  T
  2428   1011.667  -1.410202  +0.900324  0.141  0.000  T
  2429   1012.083  +0.213549  +0.457210  0.141  0.000  T
  2430   1012.500  +0.291716  -0.772886  0.141  0.000  T
  2431   1012.917  +1.358567  -0.026256  0.141  0.000  T
  2432   1013.333  +0.158393  +0.634548  0.141  0.000  T
  2433   1013.750  -0.191816  -0.356548  0.141  0.000  T
  2434   1014.167  +0.018418  +1.378473  0.156  0.000  T
  2435   1014.583  -0.186117  -0.801083  0.172  0.000  T
  2436   1015.000  -0.872700  +0.043301  0.172  0.000  T
  2437   1015.417  -0.646553  +0.591361  0.172  0.000  T
  2438   1015.833  +0.226036  -1.207009  0.172  0.000  T
  2439   1016.250  +0.599603  +0.339567  0.172  0.000  T
  2440   1016.667  -1.366959  +0.077131  0.172  0.000  T
  2441   1017.083  -0.289345  +0.155918  0.172  0.000  T
