monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724386286631000,10702,1807767957,0,0,172,74073725,1,160,19889000
1724386306691000,10703,1807768117,0,0,172,74073725,1,160,20060000
1724386326720000,10704,1807768277,0,0,172,74073725,1,160,20029000
1724386346677000,10705,1807768437,0,0,172,74073725,1,160,19957000
1724386366823000,10706,1807768597,0,0,172,74073725,1,160,20146000
1724386386565000,10707,1807768757,0,0,172,74073725,1,160,19742000
1724386411902000,10708,1807768917,0,0,172,74073725,1,160,25337000
1724386426834000,10709,1807769077,0,0,172,74073725,1,160,14932000
1724386446813000,10710,1807769237,0,0,172,74073725,1,160,19979000
1724386468232000,10711,1807769397,0,0,172,74073725,1,160,21419000
1724386486790000,10712,1807769557,0,0,172,74073725,1,160,18558000
1724386506793000,10713,1807769717,0,0,172,74073725,1,160,20003000
1724386526858000,10714,1807769877,0,0,172,74073725,1,160,20065000
1724386546658000,10715,1807770037,0,0,172,74073725,1,160,19800000
1724386566749000,10716,1807770197,0,0,172,74073725,1,160,20091000
1724386586635000,10717,1807770357,0,0,172,74073725,1,160,19886000
1724386606868000,10718,1807770517,0,0,172,74073725,1,160,20233000
1724386626572000,10719,1807770677,0,0,172,74073725,1,160,19704000
1724386646671000,10720,1807770837,0,0,172,74073725,1,160,20099000
1724386666799000,10721,1807770997,0,0,172,74073725,1,160,20128000
1724386686735000,10722,1807771157,0,0,172,74073725,1,160,19936000
1724386706594000,10723,1807771317,0,0,172,74073725,1,160,19859000
1724386726841000,10724,1807771477,0,0,172,74073725,1,160,20247000
1724386746462000,10725,1807771637,0,0,172,74073725,1,160,19621000
1724386766710000,10726,1807771797,0,0,172,74073725,1,160,20248000
1724386786494000,10727,1807771957,0,0,172,74073725,1,160,19784000
1724386806744000,10728,1807772117,0,0,172,74073725,1,160,20250000
1724386826855000,10729,1807772277,0,0,172,74073725,1,160,20111000
1724386846588000,10730,1807772437,0,0,172,74073725,1,160,19733000
1724386866793000,10731,1807772597,0,0,172,74073725,1,160,20205000
1724386886581000,10732,1807772757,0,0,172,74073725,1,160,19788000
1724386906636000,10733,1807772917,0,0,172,74073725,1,160,20055000
1724386926759000,10734,1807773077,0,0,172,74073725,1,160,20123000
1724386946610000,10735,1807773237,0,0,172,74073725,1,160,19851000
1724386966622000,10736,1807773397,0,0,172,74073725,1,160,20012000
1724386986720000,10737,1807773557,0,0,172,74073725,1,160,20098000
1724387006786000,10738,1807773717,0,0,172,74073725,1,160,20066000
