monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724399031195000,24908,258400,0,0,172,1264029031,1,160,19401000
1724399051543000,24909,258560,0,0,172,1264029031,1,160,20348000
1724399070087000,24910,258720,0,0,172,1264029031,1,160,18544000
1724399091568000,24911,258880,0,0,172,1264029031,1,160,21481000
1724399111075000,24912,259040,0,0,172,1264029031,1,160,19507000
1724399130922000,24913,259200,0,0,172,1264029031,1,160,19847000
1724399151255000,24914,259360,0,0,172,1264029031,1,160,20333000
1724399171577000,24915,259520,0,0,172,1264029031,1,160,20322000
1724399190898000,24916,259680,0,0,172,1264029031,1,160,19321000
1724399211278000,24917,259840,0,0,172,1264029031,1,160,20380000
1724399231328000,24918,260000,0,0,172,1264029031,1,160,20050000
1724399251702000,24919,260160,0,0,172,1264029031,1,160,20374000
1724399271031000,24920,260320,0,0,172,1264029031,1,160,19329000
1724399291537000,24921,260480,0,0,172,1264029031,1,160,20506000
1724399310971000,24922,260640,0,0,172,1264029031,1,160,19434000
1724399331371000,24923,260800,0,0,172,1264029031,1,160,20400000
1724399351729000,24924,260960,0,0,172,1264029031,1,160,20358000
1724399369984000,24925,261120,0,0,172,1264029031,1,160,18255000
1724399391140000,24926,261280,0,0,172,1264029031,1,160,21156000
1724399410776000,24927,261440,0,0,172,1264029031,1,160,19636000
1724399430518000,24928,261600,0,0,172,1264029031,1,160,19742000
1724399450644000,24929,261760,0,0,172,1264029031,1,160,20126000
1724399470810000,24930,261920,0,0,172,1264029031,1,160,20166000
1724399490950000,24931,262080,0,0,172,1264029031,1,160,20140000
1724399511049000,24932,262240,0,0,172,1264029031,1,160,20099000
1724399531212000,24933,262400,0,0,172,1264029031,1,160,20163000
1724399551358000,24934,262560,0,0,172,1264029031,1,160,20146000
1724399571477000,24935,262720,0,0,172,1264029031,1,160,20119000
1724399591717000,24936,262880,0,0,172,1264029031,1,160,20240000
1724399610139000,24937,263040,0,0,172,1264029031,1,160,18422000
1724399631971000,24938,263200,0,0,172,1264029031,1,160,21832000
1724399650580000,24939,263360,0,0,172,1264029031,1,160,18609000
1724399670917000,24940,263520,0,0,172,1264029031,1,160,20337000
1724399691231000,24941,263680,0,0,172,1264029031,1,160,20314000
1724399711793000,24942,263840,0,0,172,1264029031,1,160,20562000
1724399730117000,24943,264000,0,0,172,1264029031,1,160,18324000
1724399750943000,24944,264160,0,0,172,1264029031,1,160,20826000
1724399771273000,24945,264320,0,0,172,1264029031,1,160,20330000
1724399791680000,24946,264480,0,0,172,1264029031,1,160,20407000
1724399811093000,24947,264640,0,0,172,1264029031,1,160,19413000
1724399831399000,24948,264800,0,0,172,1264029031,1,160,20306000
1724399851725000,24949,264960,0,0,172,1264029031,1,160,20326000
1724399871160000,24950,265120,0,0,172,1264029031,1,160,19435000
1724399891562000,24951,265280,0,0,172,1264029031,1,160,20402000
1724399911115000,24952,265440,0,0,172,1264029031,1,160,19553000
1724399931039000,24953,265600,0,0,172,1264029031,1,160,19924000
1724399950561000,24954,265760,0,0,172,1264029031,1,160,19522000
1724399969946000,24955,265920,0,0,172,1264029031,1,160,19385000
1724399991356000,24956,266080,0,0,172,1264029031,1,160,21410000
1724400011776000,24957,266240,0,0,172,1264029031,1,160,20420000
1724400031213000,24958,266400,0,0,172,1264029031,1,160,19437000
1724400051497000,24959,266560,0,0,172,1264029031,1,160,20284000
1724400070043000,24960,266720,0,0,172,1264029031,1,160,18546000
1724400091125000,24961,266880,0,0,172,1264029031,1,160,21082000
1724400111621000,24962,267040,0,0,172,1264029031,1,160,20496000
1724400131035000,24963,267200,0,0,172,1264029031,1,160,19414000
1724400151328000,24964,267360,0,0,172,1264029031,1,160,20293000
1724400171853000,24965,267520,0,0,172,1264029031,1,160,20525000
1724400191379000,24966,267680,0,0,172,1264029031,1,160,19526000
1724400211830000,24967,267840,0,0,172,1264029031,1,160,20451000
1724400231368000,24968,268000,0,0,172,1264029031,1,160,19538000
1724400251730000,24969,268160,0,0,172,1264029031,1,160,20362000
