monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725125440353000,3882,371823012,0,0,172,437012093,1,160,20043000
1725125460347000,3883,371823172,0,0,172,437012093,1,160,19994000
1725125480385000,3884,371823332,0,0,172,437012093,1,160,20038000
1725125500330000,3885,371823492,0,0,172,437012093,1,160,19945000
1725125520534000,3886,371823652,0,0,172,437012093,1,160,20204000
1725125540502000,3887,371823812,0,0,172,437012093,1,160,19968000
1725125560348000,3888,371823972,0,0,172,437012093,1,160,19846000
1725125580367000,3889,371824132,0,0,172,437012093,1,160,20019000
1725125600136000,3890,371824292,0,0,172,437012093,1,160,19769000
1725125620318000,3891,371824452,0,0,172,437012093,1,160,20182000
1725125640346000,3892,371824612,0,0,172,437012093,1,160,20028000
1725125660276000,3893,371824772,0,0,172,437012093,1,160,19930000
1725125679993000,3894,371824932,0,0,172,437012093,1,160,19717000
1725125700242000,3895,371825092,0,0,172,437012093,1,160,20249000
1725125720262000,3896,371825252,0,0,172,437012093,1,160,20020000
1725125740382000,3897,371825412,0,0,172,437012093,1,160,20120000
1725125760717000,3898,371825572,0,0,172,437012093,1,160,20335000
1725125780335000,3899,371825732,0,0,172,437012093,1,160,19618000
1725125800362000,3900,371825892,0,0,172,437012093,1,160,20027000
1725125820324000,3901,371826052,0,0,172,437012093,1,160,19962000
1725125840412000,3902,371826212,0,0,172,437012093,1,160,20088000
1725125860232000,3903,371826372,0,0,172,437012093,1,160,19820000
1725125880353000,3904,371826532,0,0,172,437012093,1,160,20121000
1725125900959000,3905,371826692,0,0,172,437012093,1,160,20606000
1725125920763000,3906,371826852,0,0,172,437012093,1,160,19804000
1725125940270000,3907,371827012,0,0,172,437012093,1,160,19507000
1725125960288000,3908,371827172,0,0,172,437012093,1,160,20018000
1725125980208000,3909,371827332,0,0,172,437012093,1,160,19920000
1725126000258000,3910,371827492,0,0,172,437012093,1,160,20050000
1725126020282000,3911,371827652,0,0,172,437012093,1,160,20024000
1725126040324000,3912,371827812,0,0,172,437012093,1,160,20042000
1725126060186000,3913,371827972,0,0,172,437012093,1,160,19862000
1725126080525000,3914,371828132,0,0,172,437012093,1,160,20339000
1725126100082000,3915,371828292,0,0,172,437012093,1,160,19557000
1725126120209000,3916,371828452,0,0,172,437012093,1,160,20127000
1725126140331000,3917,371828612,0,0,172,437012093,1,160,20122000
1725126160392000,3918,371828772,0,0,172,437012093,1,160,20061000
1725126180835000,3919,371828932,0,0,172,437012093,1,160,20443000
1725126200325000,3920,371829092,0,0,172,437012093,1,160,19490000
1725126220265000,3921,371829252,0,0,172,437012093,1,160,19940000
1725126240786000,3922,371829412,0,0,172,437012093,1,160,20521000
1725126260347000,3923,371829572,0,0,172,437012093,1,160,19561000
1725126280173000,3924,371829732,0,0,172,437012093,1,160,19826000
1725126300302000,3925,371829892,0,0,172,437012093,1,160,20129000
1725126320149000,3926,371830052,0,0,172,437012093,1,160,19847000
1725126340466000,3927,371830212,0,0,172,437012093,1,160,20317000
1725126360452000,3928,371830372,0,0,172,437012093,1,160,19986000
1725126379922000,3929,371830532,0,0,172,437012093,1,160,19470000
1725126401603000,3930,371830692,0,0,172,437012093,1,160,21681000
1725126420377000,3931,371830852,0,0,172,437012093,1,160,18774000
1725126440908000,3932,371831012,0,0,172,437012093,1,160,20531000
1725126460502000,3933,371831172,0,0,172,437012093,1,160,19594000
1725126480305000,3934,371831332,0,0,172,437012093,1,160,19803000
1725126500301000,3935,371831492,0,0,172,437012093,1,160,19996000
1725126520715000,3936,371831652,0,0,172,437012093,1,160,20414000
1725126540695000,3937,371831812,0,0,172,437012093,1,160,19980000
1725126561286000,3938,371831972,0,0,172,437012093,1,160,20591000
1725126580213000,3939,371832132,0,0,172,437012093,1,160,18927000
1725126600258000,3940,371832292,0,0,172,437012093,1,160,20045000
1725126620357000,3941,371832452,0,0,172,437012093,1,160,20099000
1725126640432000,3942,371832612,0,0,172,437012093,1,160,20075000
1725126660234000,3943,371832772,0,0,172,437012093,1,160,19802000
1725126680064000,3944,371832932,0,0,172,437012093,1,160,19830000
1725126700095000,3945,371833092,0,0,172,437012093,1,160,20031000
1725126720575000,3946,371833252,0,0,172,437012093,1,160,20480000
1725126740339000,3947,371833412,0,0,172,437012093,1,160,19764000
1725126760373000,3948,371833572,0,0,172,437012093,1,160,20034000
1725126780464000,3949,371833732,0,0,172,437012093,1,160,20091000
1725126800223000,3950,371833892,0,0,172,437012093,1,160,19759000
1725126820054000,3951,371834052,0,0,172,437012093,1,160,19831000
1725126840344000,3952,371834212,0,0,172,437012093,1,160,20290000
1725126860347000,3953,371834372,0,0,172,437012093,1,160,20003000
1725126881106000,3954,371834532,0,0,172,437012093,1,160,20759000
1725126900122000,3955,371834692,0,0,172,437012093,1,160,19016000
1725126920175000,3956,371834852,0,0,172,437012093,1,160,20053000
1725126940269000,3957,371835012,0,0,172,437012093,1,160,20094000
1725126960256000,3958,371835172,0,0,172,437012093,1,160,19987000
1725126980316000,3959,371835332,0,0,172,437012093,1,160,20060000
1725127000891000,3960,371835492,0,0,172,437012093,1,160,20575000
1725127020781000,3961,371835652,0,0,172,437012093,1,160,19890000
